FL_DATE,state,latitude,longitude
2022-07-06,Pennsylvania,41.203322,-77.194525
2022-07-06,Iowa,41.878003,-93.097702
2022-07-06,Louisiana,31.244823,-92.145024
2022-07-06,New York,43.299428,-74.217933
2022-07-06,Indiana,40.551217,-85.602364
2022-07-06,Illinois,40.633125,-89.398528
2022-07-06,Kentucky,37.839333,-84.270018
2022-07-06,Tennessee,35.517491,-86.580447
2022-07-06,Arizona,34.048928,-111.093731
2022-07-06,Missouri,37.964253,-91.831833
2022-07-06,Ohio,40.417287,-82.907123
2022-07-06,California,36.778261,-119.417932
2022-07-06,Oklahoma,35.007752,-97.092877
2022-07-06,Kansas,39.011902,-98.484246
2022-07-06,Vermont,44.558803,-72.577841
2022-07-06,South Carolina,33.836081,-81.163725
2022-07-06,Virginia,37.431573,-78.656894
2022-07-06,Alabama,32.318231,-86.902298
2022-07-06,Arkansas,35.20105,-91.831833
2022-07-06,West Virginia,38.597626,-80.454903
2022-07-06,Wisconsin,43.78444,-88.787868
2022-07-06,Washington,47.751074,-120.740139
2022-07-06,Alaska,63.588753,-154.493062
2022-07-06,Nebraska,41.492537,-99.901813
2022-07-06,Minnesota,46.729553,-94.6859
2022-07-06,Texas,31.968599,-99.901813
2022-07-06,North Dakota,47.551493,-101.002012
2022-07-06,Montana,46.879682,-110.362566
2022-07-06,Puerto Rico,18.220833,-66.590149
2022-07-07,Georgia,32.157435,-82.907123
2022-07-07,Tennessee,35.517491,-86.580447
2022-07-07,North Carolina,35.759573,-79.0193
2022-07-07,Florida,27.664827,-81.515754
2022-07-07,Colorado,39.550051,-105.782067
2022-07-07,Maryland,39.045755,-76.641271
2022-07-07,Alabama,32.318231,-86.902298
2022-07-07,Ohio,40.417287,-82.907123
2022-07-07,New York,43.299428,-74.217933
2022-07-07,Louisiana,31.244823,-92.145024
2022-07-07,Kentucky,37.839333,-84.270018
2022-07-07,Nevada,38.80261,-116.419389
2022-07-07,South Carolina,33.836081,-81.163725
2022-07-07,Washington,47.751074,-120.740139
2022-07-07,California,36.778261,-119.417932
2022-07-07,Missouri,37.964253,-91.831833
2022-07-07,Pennsylvania,41.203322,-77.194525
2022-07-07,Alaska,63.588753,-154.493062
2022-07-07,Virginia,37.431573,-78.656894
2022-07-07,Texas,31.968599,-99.901813
2022-07-07,Illinois,40.633125,-89.398528
2022-07-07,Iowa,41.878003,-93.097702
2022-07-07,Arkansas,35.20105,-91.831833
2022-07-07,North Dakota,47.551493,-101.002012
2022-07-07,Minnesota,46.729553,-94.6859
2022-07-07,Wyoming,43.075968,-107.290284
2022-07-07,Oklahoma,35.007752,-97.092877
2022-07-08,Georgia,32.157435,-82.907123
2022-07-08,North Carolina,35.759573,-79.0193
2022-07-08,New York,43.299428,-74.217933
2022-07-08,Maryland,39.045755,-76.641271
2022-07-08,Wisconsin,43.78444,-88.787868
2022-07-08,Florida,27.664827,-81.515754
2022-07-08,New Hampshire,43.193852,-71.572395
2022-07-08,Tennessee,35.517491,-86.580447
2022-07-08,Missouri,37.964253,-91.831833
2022-07-08,Illinois,40.633125,-89.398528
2022-07-08,Virginia,37.431573,-78.656894
2022-07-08,Washington,47.751074,-120.740139
2022-07-08,Michigan,44.314844,-85.602364
2022-07-08,Utah,39.32098,-111.093731
2022-07-08,Oregon,43.804133,-120.554201
2022-07-08,Pennsylvania,41.203322,-77.194525
2022-07-08,North Dakota,47.551493,-101.002012
2022-07-08,Kentucky,37.839333,-84.270018
2022-07-08,Nevada,38.80261,-116.419389
2022-07-08,Oklahoma,35.007752,-97.092877
2022-07-08,Texas,31.968599,-99.901813
2022-07-08,Arkansas,35.20105,-91.831833
2022-07-08,Indiana,40.551217,-85.602364
2022-07-08,California,36.778261,-119.417932
2022-07-08,Ohio,40.417287,-82.907123
2022-07-08,South Carolina,33.836081,-81.163725
2022-07-08,Louisiana,31.244823,-92.145024
2022-07-08,Alabama,32.318231,-86.902298
2022-07-08,Colorado,39.550051,-105.782067
2022-07-08,Maine,45.253783,-69.445469
2022-07-09,Mississippi,32.354668,-89.398528
2022-07-09,Tennessee,35.517491,-86.580447
2022-07-09,Georgia,32.157435,-82.907123
2022-07-09,Alabama,32.318231,-86.902298
2022-07-09,North Carolina,35.759573,-79.0193
2022-07-09,Florida,27.664827,-81.515754
2022-07-09,Colorado,39.550051,-105.782067
2022-07-09,South Carolina,33.836081,-81.163725
2022-07-09,Puerto Rico,18.220833,-66.590149
2022-07-09,Nevada,38.80261,-116.419389
2022-07-09,New Hampshire,43.193852,-71.572395
2022-07-09,Rhode Island,41.580095,-71.477429
2022-07-09,Connecticut,41.603221,-73.087749
2022-07-09,Virginia,37.431573,-78.656894
2022-07-09,New York,43.299428,-74.217933
2022-07-09,Arkansas,35.20105,-91.831833
2022-07-09,Utah,39.32098,-111.093731
2022-07-09,Ohio,40.417287,-82.907123
2022-07-09,Kentucky,37.839333,-84.270018
2022-07-09,Pennsylvania,41.203322,-77.194525
2022-07-09,West Virginia,38.597626,-80.454903
2022-07-09,Kansas,39.011902,-98.484246
2022-07-09,Michigan,44.314844,-85.602364
2022-07-09,Texas,31.968599,-99.901813
2022-07-09,Missouri,37.964253,-91.831833
2022-07-09,Vermont,44.558803,-72.577841
2022-07-09,Iowa,41.878003,-93.097702
2022-07-09,Illinois,40.633125,-89.398528
2022-07-09,Washington,47.751074,-120.740139
2022-07-09,New Jersey,40.058324,-74.405661
2022-07-09,Minnesota,46.729553,-94.6859
2022-07-09,California,36.778261,-119.417932
2022-07-09,Indiana,40.551217,-85.602364
2022-07-09,North Dakota,47.551493,-101.002012
2022-07-09,Idaho,44.068202,-114.742041
2022-07-09,New Mexico,34.97273,-105.032363
2022-07-10,Georgia,32.157435,-82.907123
2022-07-10,Texas,31.968599,-99.901813
2022-07-10,Florida,27.664827,-81.515754
2022-07-10,North Carolina,35.759573,-79.0193
2022-07-10,Minnesota,46.729553,-94.6859
2022-07-10,South Carolina,33.836081,-81.163725
2022-07-10,Nevada,38.80261,-116.419389
2022-07-10,California,36.778261,-119.417932
2022-07-10,Utah,39.32098,-111.093731
2022-07-10,Oklahoma,35.007752,-97.092877
2022-07-10,Tennessee,35.517491,-86.580447
2022-07-10,Pennsylvania,41.203322,-77.194525
2022-07-10,North Dakota,47.551493,-101.002012
2022-07-10,Louisiana,31.244823,-92.145024
2022-07-10,Missouri,37.964253,-91.831833
2022-07-10,Colorado,39.550051,-105.782067
2022-07-10,Ohio,40.417287,-82.907123
2022-07-10,Kentucky,37.839333,-84.270018
2022-07-10,South Dakota,43.969515,-99.901813
2022-07-10,Wisconsin,43.78444,-88.787868
2022-07-10,Montana,46.879682,-110.362566
2022-07-10,Nebraska,41.492537,-99.901813
2022-07-11,Alabama,32.318231,-86.902298
2022-07-11,Florida,27.664827,-81.515754
2022-07-11,Virginia,37.431573,-78.656894
2022-07-11,Illinois,40.633125,-89.398528
2022-07-11,Georgia,32.157435,-82.907123
2022-07-11,Utah,39.32098,-111.093731
2022-07-11,Iowa,41.878003,-93.097702
2022-07-11,Texas,31.968599,-99.901813
2022-07-11,Nevada,38.80261,-116.419389
2022-07-11,Wisconsin,43.78444,-88.787868
2022-07-11,North Carolina,35.759573,-79.0193
2022-07-11,California,36.778261,-119.417932
2022-07-11,Minnesota,46.729553,-94.6859
2022-07-11,Montana,46.879682,-110.362566
2022-07-11,Michigan,44.314844,-85.602364
2022-07-11,Colorado,39.550051,-105.782067
2022-07-11,Alaska,63.588753,-154.493062
2022-07-12,Georgia,32.157435,-82.907123
2022-07-12,Minnesota,46.729553,-94.6859
2022-07-12,West Virginia,38.597626,-80.454903
2022-07-12,New York,43.299428,-74.217933
2022-07-12,Tennessee,35.517491,-86.580447
2022-07-12,Pennsylvania,41.203322,-77.194525
2022-07-12,Virginia,37.431573,-78.656894
2022-07-12,Michigan,44.314844,-85.602364
2022-07-12,North Carolina,35.759573,-79.0193
2022-07-12,Florida,27.664827,-81.515754
2022-07-12,Colorado,39.550051,-105.782067
2022-07-12,Illinois,40.633125,-89.398528
2022-07-12,Rhode Island,41.580095,-71.477429
2022-07-12,Vermont,44.558803,-72.577841
2022-07-12,Texas,31.968599,-99.901813
2022-07-12,Connecticut,41.603221,-73.087749
2022-07-12,Alaska,63.588753,-154.493062
2022-07-12,Massachusetts,42.407211,-71.382437
2022-07-12,Utah,39.32098,-111.093731
2022-07-12,Kentucky,37.839333,-84.270018
2022-07-12,South Carolina,33.836081,-81.163725
2022-07-12,Indiana,40.551217,-85.602364
2022-07-12,Washington,47.751074,-120.740139
2022-07-12,Arizona,34.048928,-111.093731
2022-07-12,California,36.778261,-119.417932
2022-07-12,Wisconsin,43.78444,-88.787868
2022-07-12,Maryland,39.045755,-76.641271
2022-07-12,Maine,45.253783,-69.445469
2022-07-12,New Hampshire,43.193852,-71.572395
2022-07-12,Missouri,37.964253,-91.831833
2022-07-13,South Carolina,33.836081,-81.163725
2022-07-13,North Carolina,35.759573,-79.0193
2022-07-13,Virginia,37.431573,-78.656894
2022-07-13,Georgia,32.157435,-82.907123
2022-07-13,Alabama,32.318231,-86.902298
2022-07-13,Texas,31.968599,-99.901813
2022-07-13,Iowa,41.878003,-93.097702
2022-07-13,Ohio,40.417287,-82.907123
2022-07-13,Colorado,39.550051,-105.782067
2022-07-13,Michigan,44.314844,-85.602364
2022-07-13,New York,43.299428,-74.217933
2022-07-13,Rhode Island,41.580095,-71.477429
2022-07-13,Wisconsin,43.78444,-88.787868
2022-07-13,Florida,27.664827,-81.515754
2022-07-13,Nevada,38.80261,-116.419389
2022-07-13,New Hampshire,43.193852,-71.572395
2022-07-13,California,36.778261,-119.417932
2022-07-13,Pennsylvania,41.203322,-77.194525
2022-07-13,Tennessee,35.517491,-86.580447
2022-07-13,Massachusetts,42.407211,-71.382437
2022-07-13,Maine,45.253783,-69.445469
2022-07-13,Illinois,40.633125,-89.398528
2022-07-13,Arizona,34.048928,-111.093731
2022-07-13,Utah,39.32098,-111.093731
2022-07-13,Indiana,40.551217,-85.602364
2022-07-13,Montana,46.879682,-110.362566
2022-07-13,Mississippi,32.354668,-89.398528
2022-07-13,Idaho,44.068202,-114.742041
2022-07-13,Oklahoma,35.007752,-97.092877
2022-07-13,Arkansas,35.20105,-91.831833
2022-07-13,Vermont,44.558803,-72.577841
2022-07-13,Missouri,37.964253,-91.831833
2022-07-13,Louisiana,31.244823,-92.145024
2022-07-13,West Virginia,38.597626,-80.454903
2022-07-13,Washington,47.751074,-120.740139
2022-07-13,Minnesota,46.729553,-94.6859
2022-07-13,Nebraska,41.492537,-99.901813
2022-07-13,New Mexico,34.97273,-105.032363
2022-07-13,Maryland,39.045755,-76.641271
2022-07-13,South Dakota,43.969515,-99.901813
2022-07-14,Georgia,32.157435,-82.907123
2022-07-14,South Carolina,33.836081,-81.163725
2022-07-14,Maine,45.253783,-69.445469
2022-07-14,Tennessee,35.517491,-86.580447
2022-07-14,Florida,27.664827,-81.515754
2022-07-14,Texas,31.968599,-99.901813
2022-07-14,Colorado,39.550051,-105.782067
2022-07-14,Wyoming,43.075968,-107.290284
2022-07-14,Nevada,38.80261,-116.419389
2022-07-14,Arizona,34.048928,-111.093731
2022-07-14,U.S. Virgin Islands,8.3358,64.8963
2022-07-14,Alaska,63.588753,-154.493062
2022-07-14,North Carolina,35.759573,-79.0193
2022-07-14,California,36.778261,-119.417932
2022-07-14,New York,43.299428,-74.217933
2022-07-14,Pennsylvania,41.203322,-77.194525
2022-07-14,Oregon,43.804133,-120.554201
2022-07-14,Kentucky,37.839333,-84.270018
2022-07-14,Louisiana,31.244823,-92.145024
2022-07-14,Ohio,40.417287,-82.907123
2022-07-14,Utah,39.32098,-111.093731
2022-07-14,New Hampshire,43.193852,-71.572395
2022-07-14,Alabama,32.318231,-86.902298
2022-07-14,New Mexico,34.97273,-105.032363
2022-07-14,Minnesota,46.729553,-94.6859
2022-07-14,Washington,47.751074,-120.740139
2022-07-14,Michigan,44.314844,-85.602364
2022-07-14,Virginia,37.431573,-78.656894
2022-07-14,Idaho,44.068202,-114.742041
2022-07-14,North Dakota,47.551493,-101.002012
2022-07-14,Arkansas,35.20105,-91.831833
2022-07-14,Kansas,39.011902,-98.484246
2022-07-14,Oklahoma,35.007752,-97.092877
2022-07-14,Nebraska,41.492537,-99.901813
2022-07-15,North Carolina,35.759573,-79.0193
2022-07-15,Virginia,37.431573,-78.656894
2022-07-15,Florida,27.664827,-81.515754
2022-07-15,Colorado,39.550051,-105.782067
2022-07-15,Washington,47.751074,-120.740139
2022-07-15,Tennessee,35.517491,-86.580447
2022-07-15,Connecticut,41.603221,-73.087749
2022-07-15,Vermont,44.558803,-72.577841
2022-07-15,Louisiana,31.244823,-92.145024
2022-07-15,Alaska,63.588753,-154.493062
2022-07-15,New York,43.299428,-74.217933
2022-07-15,Idaho,44.068202,-114.742041
2022-07-15,Georgia,32.157435,-82.907123
2022-07-15,Montana,46.879682,-110.362566
2022-07-15,Oregon,43.804133,-120.554201
2022-07-15,Pennsylvania,41.203322,-77.194525
2022-07-15,Ohio,40.417287,-82.907123
2022-07-15,Kentucky,37.839333,-84.270018
2022-07-15,Texas,31.968599,-99.901813
2022-07-15,Missouri,37.964253,-91.831833
2022-07-15,Illinois,40.633125,-89.398528
2022-07-15,South Dakota,43.969515,-99.901813
2022-07-15,Wisconsin,43.78444,-88.787868
2022-07-15,Michigan,44.314844,-85.602364
2022-07-15,North Dakota,47.551493,-101.002012
2022-07-15,Arkansas,35.20105,-91.831833
2022-07-15,South Carolina,33.836081,-81.163725
2022-07-15,Alabama,32.318231,-86.902298
2022-07-15,Nevada,38.80261,-116.419389
2022-07-15,Massachusetts,42.407211,-71.382437
2022-07-15,Indiana,40.551217,-85.602364
2022-07-15,California,36.778261,-119.417932
2022-07-15,Rhode Island,41.580095,-71.477429
2022-07-15,Oklahoma,35.007752,-97.092877
2022-07-15,Iowa,41.878003,-93.097702
2022-07-15,Utah,39.32098,-111.093731
2022-07-15,Minnesota,46.729553,-94.6859
2022-07-15,Wyoming,43.075968,-107.290284
2022-07-16,North Carolina,35.759573,-79.0193
2022-07-16,Georgia,32.157435,-82.907123
2022-07-16,New York,43.299428,-74.217933
2022-07-16,Michigan,44.314844,-85.602364
2022-07-16,Florida,27.664827,-81.515754
2022-07-16,Texas,31.968599,-99.901813
2022-07-16,Virginia,37.431573,-78.656894
2022-07-16,Pennsylvania,41.203322,-77.194525
2022-07-16,Maryland,39.045755,-76.641271
2022-07-16,Arizona,34.048928,-111.093731
2022-07-16,South Carolina,33.836081,-81.163725
2022-07-16,Illinois,40.633125,-89.398528
2022-07-16,Tennessee,35.517491,-86.580447
2022-07-16,New Jersey,40.058324,-74.405661
2022-07-16,California,36.778261,-119.417932
2022-07-16,Kansas,39.011902,-98.484246
2022-07-16,Arkansas,35.20105,-91.831833
2022-07-16,Rhode Island,41.580095,-71.477429
2022-07-16,Iowa,41.878003,-93.097702
2022-07-16,Kentucky,37.839333,-84.270018
2022-07-16,North Dakota,47.551493,-101.002012
2022-07-16,Missouri,37.964253,-91.831833
2022-07-16,Louisiana,31.244823,-92.145024
2022-07-16,Puerto Rico,18.220833,-66.590149
2022-07-16,Massachusetts,42.407211,-71.382437
2022-07-16,Vermont,44.558803,-72.577841
2022-07-16,Wyoming,43.075968,-107.290284
2022-07-16,Washington,47.751074,-120.740139
2022-07-16,Ohio,40.417287,-82.907123
2022-07-16,Colorado,39.550051,-105.782067
2022-07-16,New Mexico,34.97273,-105.032363
2022-07-16,Utah,39.32098,-111.093731
2022-07-16,Nevada,38.80261,-116.419389
2022-07-17,Kentucky,37.839333,-84.270018
2022-07-17,Pennsylvania,41.203322,-77.194525
2022-07-17,Ohio,40.417287,-82.907123
2022-07-17,Virginia,37.431573,-78.656894
2022-07-17,Missouri,37.964253,-91.831833
2022-07-17,Colorado,39.550051,-105.782067
2022-07-17,Florida,27.664827,-81.515754
2022-07-17,Montana,46.879682,-110.362566
2022-07-17,North Carolina,35.759573,-79.0193
2022-07-17,Arizona,34.048928,-111.093731
2022-07-17,Georgia,32.157435,-82.907123
2022-07-17,Nevada,38.80261,-116.419389
2022-07-17,California,36.778261,-119.417932
2022-07-17,South Dakota,43.969515,-99.901813
2022-07-17,Louisiana,31.244823,-92.145024
2022-07-17,Tennessee,35.517491,-86.580447
2022-07-17,Massachusetts,42.407211,-71.382437
2022-07-17,Texas,31.968599,-99.901813
2022-07-17,New York,43.299428,-74.217933
2022-07-17,Wyoming,43.075968,-107.290284
2022-07-17,Utah,39.32098,-111.093731
2022-07-17,Michigan,44.314844,-85.602364
2022-07-17,Maryland,39.045755,-76.641271
2022-07-17,South Carolina,33.836081,-81.163725
2022-07-17,Illinois,40.633125,-89.398528
2022-07-17,West Virginia,38.597626,-80.454903
2022-07-17,U.S. Virgin Islands,8.3358,64.8963
2022-07-17,Iowa,41.878003,-93.097702
2022-07-17,Minnesota,46.729553,-94.6859
2022-07-17,Washington,47.751074,-120.740139
2022-07-17,New Jersey,40.058324,-74.405661
2022-07-17,Indiana,40.551217,-85.602364
2022-07-17,Wisconsin,43.78444,-88.787868
2022-07-18,Arkansas,35.20105,-91.831833
2022-07-18,Alabama,32.318231,-86.902298
2022-07-18,New York,43.299428,-74.217933
2022-07-18,Maine,45.253783,-69.445469
2022-07-18,Virginia,37.431573,-78.656894
2022-07-18,Florida,27.664827,-81.515754
2022-07-18,Massachusetts,42.407211,-71.382437
2022-07-18,Colorado,39.550051,-105.782067
2022-07-18,New Jersey,40.058324,-74.405661
2022-07-18,California,36.778261,-119.417932
2022-07-18,Nevada,38.80261,-116.419389
2022-07-18,Pennsylvania,41.203322,-77.194525
2022-07-18,North Carolina,35.759573,-79.0193
2022-07-18,Illinois,40.633125,-89.398528
2022-07-18,Vermont,44.558803,-72.577841
2022-07-18,Missouri,37.964253,-91.831833
2022-07-18,Michigan,44.314844,-85.602364
2022-07-18,Ohio,40.417287,-82.907123
2022-07-18,Georgia,32.157435,-82.907123
2022-07-18,Montana,46.879682,-110.362566
2022-07-18,Utah,39.32098,-111.093731
2022-07-18,Maryland,39.045755,-76.641271
2022-07-18,Mississippi,32.354668,-89.398528
2022-07-18,Texas,31.968599,-99.901813
2022-07-18,South Carolina,33.836081,-81.163725
2022-07-18,Louisiana,31.244823,-92.145024
2022-07-18,Kentucky,37.839333,-84.270018
2022-07-18,Indiana,40.551217,-85.602364
2022-07-18,Oregon,43.804133,-120.554201
2022-07-18,Minnesota,46.729553,-94.6859
2022-07-18,Washington,47.751074,-120.740139
2022-07-18,Arizona,34.048928,-111.093731
2022-07-18,Puerto Rico,18.220833,-66.590149
2022-07-18,Tennessee,35.517491,-86.580447
2022-07-19,Georgia,32.157435,-82.907123
2022-07-19,Missouri,37.964253,-91.831833
2022-07-19,North Carolina,35.759573,-79.0193
2022-07-19,Alabama,32.318231,-86.902298
2022-07-19,Florida,27.664827,-81.515754
2022-07-19,Texas,31.968599,-99.901813
2022-07-19,Louisiana,31.244823,-92.145024
2022-07-19,Minnesota,46.729553,-94.6859
2022-07-19,Virginia,37.431573,-78.656894
2022-07-19,Mississippi,32.354668,-89.398528
2022-07-19,South Carolina,33.836081,-81.163725
2022-07-19,Arkansas,35.20105,-91.831833
2022-07-19,Ohio,40.417287,-82.907123
2022-07-19,Idaho,44.068202,-114.742041
2022-07-19,Tennessee,35.517491,-86.580447
2022-07-19,Nevada,38.80261,-116.419389
2022-07-19,Colorado,39.550051,-105.782067
2022-07-19,Illinois,40.633125,-89.398528
2022-07-19,Pennsylvania,41.203322,-77.194525
2022-07-19,North Dakota,47.551493,-101.002012
2022-07-19,California,36.778261,-119.417932
2022-07-19,Indiana,40.551217,-85.602364
2022-07-19,Wisconsin,43.78444,-88.787868
2022-07-19,Arizona,34.048928,-111.093731
2022-07-19,South Dakota,43.969515,-99.901813
2022-07-19,Michigan,44.314844,-85.602364
2022-07-19,Utah,39.32098,-111.093731
2022-07-19,New Mexico,34.97273,-105.032363
2022-07-19,Maryland,39.045755,-76.641271
2022-07-19,Oklahoma,35.007752,-97.092877
2022-07-19,New York,43.299428,-74.217933
2022-07-20,New York,43.299428,-74.217933
2022-07-20,Vermont,44.558803,-72.577841
2022-07-20,North Carolina,35.759573,-79.0193
2022-07-20,Ohio,40.417287,-82.907123
2022-07-20,Florida,27.664827,-81.515754
2022-07-20,Rhode Island,41.580095,-71.477429
2022-07-20,Oklahoma,35.007752,-97.092877
2022-07-20,Colorado,39.550051,-105.782067
2022-07-20,Georgia,32.157435,-82.907123
2022-07-20,Pennsylvania,41.203322,-77.194525
2022-07-20,Texas,31.968599,-99.901813
2022-07-20,Minnesota,46.729553,-94.6859
2022-07-20,Michigan,44.314844,-85.602364
2022-07-20,Nevada,38.80261,-116.419389
2022-07-20,Kentucky,37.839333,-84.270018
2022-07-20,Illinois,40.633125,-89.398528
2022-07-20,Arkansas,35.20105,-91.831833
2022-07-20,New Hampshire,43.193852,-71.572395
2022-07-20,Tennessee,35.517491,-86.580447
2022-07-20,Virginia,37.431573,-78.656894
2022-07-20,West Virginia,38.597626,-80.454903
2022-07-20,South Carolina,33.836081,-81.163725
2022-07-20,New Mexico,34.97273,-105.032363
2022-07-20,California,36.778261,-119.417932
2022-07-20,Arizona,34.048928,-111.093731
2022-07-20,Missouri,37.964253,-91.831833
2022-07-20,Kansas,39.011902,-98.484246
2022-07-20,Wyoming,43.075968,-107.290284
2022-07-20,North Dakota,47.551493,-101.002012
2022-07-20,New Jersey,40.058324,-74.405661
2022-07-20,Louisiana,31.244823,-92.145024
2022-07-20,Utah,39.32098,-111.093731
2022-07-21,New York,43.299428,-74.217933
2022-07-21,Michigan,44.314844,-85.602364
2022-07-21,Georgia,32.157435,-82.907123
2022-07-21,Tennessee,35.517491,-86.580447
2022-07-21,Massachusetts,42.407211,-71.382437
2022-07-21,Vermont,44.558803,-72.577841
2022-07-21,Virginia,37.431573,-78.656894
2022-07-21,Colorado,39.550051,-105.782067
2022-07-21,New Jersey,40.058324,-74.405661
2022-07-21,Maryland,39.045755,-76.641271
2022-07-21,North Carolina,35.759573,-79.0193
2022-07-21,Wisconsin,43.78444,-88.787868
2022-07-21,California,36.778261,-119.417932
2022-07-21,Texas,31.968599,-99.901813
2022-07-21,New Hampshire,43.193852,-71.572395
2022-07-21,Louisiana,31.244823,-92.145024
2022-07-21,Pennsylvania,41.203322,-77.194525
2022-07-21,Indiana,40.551217,-85.602364
2022-07-21,Florida,27.664827,-81.515754
2022-07-21,Illinois,40.633125,-89.398528
2022-07-21,Arizona,34.048928,-111.093731
2022-07-21,Washington,47.751074,-120.740139
2022-07-21,Maine,45.253783,-69.445469
2022-07-21,Alabama,32.318231,-86.902298
2022-07-21,Kentucky,37.839333,-84.270018
2022-07-21,Ohio,40.417287,-82.907123
2022-07-21,Iowa,41.878003,-93.097702
2022-07-21,Mississippi,32.354668,-89.398528
2022-07-21,Nevada,38.80261,-116.419389
2022-07-21,Oklahoma,35.007752,-97.092877
2022-07-21,Arkansas,35.20105,-91.831833
2022-07-21,Missouri,37.964253,-91.831833
2022-07-21,Utah,39.32098,-111.093731
2022-07-21,Minnesota,46.729553,-94.6859
2022-07-21,North Dakota,47.551493,-101.002012
2022-07-21,Wyoming,43.075968,-107.290284
2022-07-21,South Dakota,43.969515,-99.901813
2022-07-21,South Carolina,33.836081,-81.163725
2022-07-22,Alabama,32.318231,-86.902298
2022-07-22,Georgia,32.157435,-82.907123
2022-07-22,Michigan,44.314844,-85.602364
2022-07-22,New York,43.299428,-74.217933
2022-07-22,Massachusetts,42.407211,-71.382437
2022-07-22,Tennessee,35.517491,-86.580447
2022-07-22,Louisiana,31.244823,-92.145024
2022-07-22,North Carolina,35.759573,-79.0193
2022-07-22,New Jersey,40.058324,-74.405661
2022-07-22,South Carolina,33.836081,-81.163725
2022-07-22,Vermont,44.558803,-72.577841
2022-07-22,Florida,27.664827,-81.515754
2022-07-22,Kentucky,37.839333,-84.270018
2022-07-22,Wisconsin,43.78444,-88.787868
2022-07-22,Virginia,37.431573,-78.656894
2022-07-22,Washington,47.751074,-120.740139
2022-07-22,Wyoming,43.075968,-107.290284
2022-07-22,Utah,39.32098,-111.093731
2022-07-22,Texas,31.968599,-99.901813
2022-07-22,Nevada,38.80261,-116.419389
2022-07-22,Minnesota,46.729553,-94.6859
2022-07-22,Ohio,40.417287,-82.907123
2022-07-22,Arkansas,35.20105,-91.831833
2022-07-22,Indiana,40.551217,-85.602364
2022-07-22,North Dakota,47.551493,-101.002012
2022-07-22,Illinois,40.633125,-89.398528
2022-07-22,California,36.778261,-119.417932
2022-07-22,Oregon,43.804133,-120.554201
2022-07-22,Colorado,39.550051,-105.782067
2022-07-22,Montana,46.879682,-110.362566
2022-07-22,New Mexico,34.97273,-105.032363
2022-07-22,Kansas,39.011902,-98.484246
2022-07-22,Arizona,34.048928,-111.093731
2022-07-22,Maine,45.253783,-69.445469
2022-07-23,Georgia,32.157435,-82.907123
2022-07-23,West Virginia,38.597626,-80.454903
2022-07-23,South Carolina,33.836081,-81.163725
2022-07-23,Illinois,40.633125,-89.398528
2022-07-23,Florida,27.664827,-81.515754
2022-07-23,Texas,31.968599,-99.901813
2022-07-23,Ohio,40.417287,-82.907123
2022-07-23,Washington,47.751074,-120.740139
2022-07-23,North Carolina,35.759573,-79.0193
2022-07-23,Tennessee,35.517491,-86.580447
2022-07-23,Louisiana,31.244823,-92.145024
2022-07-23,California,36.778261,-119.417932
2022-07-23,Colorado,39.550051,-105.782067
2022-07-23,Virginia,37.431573,-78.656894
2022-07-23,New York,43.299428,-74.217933
2022-07-23,Minnesota,46.729553,-94.6859
2022-07-23,Pennsylvania,41.203322,-77.194525
2022-07-23,Alabama,32.318231,-86.902298
2022-07-23,Wisconsin,43.78444,-88.787868
2022-07-23,Michigan,44.314844,-85.602364
2022-07-23,Utah,39.32098,-111.093731
2022-07-23,Kentucky,37.839333,-84.270018
2022-07-23,Nevada,38.80261,-116.419389
2022-07-23,Missouri,37.964253,-91.831833
2022-07-23,Indiana,40.551217,-85.602364
2022-07-23,Maine,45.253783,-69.445469
2022-07-23,Arkansas,35.20105,-91.831833
2022-07-23,North Dakota,47.551493,-101.002012
2022-07-23,Kansas,39.011902,-98.484246
2022-07-23,Iowa,41.878003,-93.097702
2022-07-23,Oklahoma,35.007752,-97.092877
2022-07-23,Oregon,43.804133,-120.554201
2022-07-23,Nebraska,41.492537,-99.901813
2022-07-23,South Dakota,43.969515,-99.901813
2022-07-23,Arizona,34.048928,-111.093731
2022-07-23,Montana,46.879682,-110.362566
2022-07-23,Maryland,39.045755,-76.641271
2022-07-23,Vermont,44.558803,-72.577841
2022-07-23,Massachusetts,42.407211,-71.382437
2022-07-24,Georgia,32.157435,-82.907123
2022-07-24,Massachusetts,42.407211,-71.382437
2022-07-24,Maine,45.253783,-69.445469
2022-07-24,New York,43.299428,-74.217933
2022-07-24,Florida,27.664827,-81.515754
2022-07-24,Illinois,40.633125,-89.398528
2022-07-24,North Carolina,35.759573,-79.0193
2022-07-24,Texas,31.968599,-99.901813
2022-07-24,Colorado,39.550051,-105.782067
2022-07-24,Pennsylvania,41.203322,-77.194525
2022-07-24,Louisiana,31.244823,-92.145024
2022-07-24,Arizona,34.048928,-111.093731
2022-07-24,Missouri,37.964253,-91.831833
2022-07-24,Indiana,40.551217,-85.602364
2022-07-24,California,36.778261,-119.417932
2022-07-24,New Mexico,34.97273,-105.032363
2022-07-24,Alaska,63.588753,-154.493062
2022-07-24,Utah,39.32098,-111.093731
2022-07-24,Minnesota,46.729553,-94.6859
2022-07-24,Michigan,44.314844,-85.602364
2022-07-24,Nevada,38.80261,-116.419389
2022-07-24,Idaho,44.068202,-114.742041
2022-07-24,Tennessee,35.517491,-86.580447
