FL_DATE,state,latitude,longitude,temperature
2022-01-08,Massachusetts,42.407211,-71.382437,-6.68
2022-01-08,Michigan,44.314844,-85.602364,-10.65
2022-01-08,Minnesota,46.729553,-94.6859,-11.05
2022-01-08,Missouri,37.964253,-91.831833,-1.79
2022-01-08,Montana,46.879682,-110.362566,-3.35
2022-01-08,Nebraska,41.492537,-99.901813,-2.57
2022-01-08,Nevada,38.80261,-116.419389,-2.73
2022-01-08,New Jersey,40.058324,-74.405661,-6.01
2022-01-08,New York,43.299428,-74.217933,-12.24
2022-01-08,North Carolina,35.759573,-79.0193,-0.66
2022-01-08,North Dakota,47.551493,-101.002012,-12.14
2022-01-08,Ohio,40.417287,-82.907123,-6.47
2022-01-08,Oklahoma,35.007752,-97.092877,6.15
2022-01-08,Pennsylvania,41.203322,-77.194525,-7.06
2022-01-08,Rhode Island,41.580095,-71.477429,-5.06
2022-01-08,South Carolina,33.836081,-81.163725,2.35
2022-01-08,South Dakota,43.969515,-99.901813,0.71
2022-01-08,Tennessee,35.517491,-86.580447,-0.11
2022-01-08,Texas,31.968599,-99.901813,13.36
2022-01-08,Virginia,37.431573,-78.656894,-4.35
2022-01-08,Washington,47.751074,-120.740139,-0.31
2022-01-08,Wisconsin,43.78444,-88.787868,-11.16
2022-01-09,Alabama,32.318231,-86.902298,14.47
2022-01-09,Alaska,63.588753,-154.493062,-22.37
2022-01-09,Arizona,34.048928,-111.093731,4.36
2022-01-09,California,36.778261,-119.417932,7.51
2022-01-09,Colorado,39.550051,-105.782067,-13.61
2022-01-09,Connecticut,41.603221,-73.087749,-4.03
2022-01-09,Florida,27.664827,-81.515754,21.75
2022-01-09,Georgia,32.157435,-82.907123,13.42
2022-01-09,Idaho,44.068202,-114.742041,-10.78
2022-01-09,Illinois,40.633125,-89.398528,-2.92
2022-01-09,Indiana,40.551217,-85.602364,1.61
2022-01-09,Iowa,41.878003,-93.097702,-7.87
2022-01-09,Kansas,39.011902,-98.484246,-1.57
2022-01-09,Kentucky,37.839333,-84.270018,5.27
2022-01-09,Louisiana,31.244823,-92.145024,19.73
2022-01-09,Maryland,39.045755,-76.641271,0.25
2022-01-09,Michigan,44.314844,-85.602364,-5.93
2022-01-09,Minnesota,46.729553,-94.6859,-20.1
2022-01-09,Mississippi,32.354668,-89.398528,16.22
2022-01-09,Missouri,37.964253,-91.831833,2.43
2022-01-09,Nebraska,41.492537,-99.901813,-4.38
2022-01-09,Nevada,38.80261,-116.419389,-7.83
2022-01-09,New Jersey,40.058324,-74.405661,-0.88
2022-01-09,New York,43.299428,-74.217933,-4.48
2022-01-09,North Carolina,35.759573,-79.0193,6.09
2022-01-09,North Dakota,47.551493,-101.002012,-22.53
2022-01-09,Oregon,43.804133,-120.554201,-3.89
2022-01-09,Pennsylvania,41.203322,-77.194525,-1.61
2022-01-09,Rhode Island,41.580095,-71.477429,1.04
2022-01-09,South Carolina,33.836081,-81.163725,9.96
2022-01-09,South Dakota,43.969515,-99.901813,-8.45
2022-01-09,Tennessee,35.517491,-86.580447,8.9
2022-01-09,Texas,31.968599,-99.901813,9.59
2022-01-09,Utah,39.32098,-111.093731,-8.4
2022-01-09,Vermont,44.558803,-72.577841,-5.57
2022-01-09,Virginia,37.431573,-78.656894,2.86
2022-01-09,Washington,47.751074,-120.740139,-2.4
2022-01-09,Wisconsin,43.78444,-88.787868,-9.51
2022-01-10,Alaska,63.588753,-154.493062,-21.07
2022-01-10,Arizona,34.048928,-111.093731,4.96
2022-01-10,California,36.778261,-119.417932,8.55
2022-01-10,Colorado,39.550051,-105.782067,-10.83
2022-01-10,Connecticut,41.603221,-73.087749,-2.83
2022-01-10,Florida,27.664827,-81.515754,21.05
2022-01-10,Georgia,32.157435,-82.907123,14.47
2022-01-10,Hawaii,19.898682,-155.665857,16.65
2022-01-10,Idaho,44.068202,-114.742041,-8.57
2022-01-10,Illinois,40.633125,-89.398528,-8.45
2022-01-10,Indiana,40.551217,-85.602364,-7.37
2022-01-10,Kentucky,37.839333,-84.270018,-2.86
2022-01-10,Louisiana,31.244823,-92.145024,9.75
2022-01-10,Massachusetts,42.407211,-71.382437,-1.16
2022-01-10,Michigan,44.314844,-85.602364,-14.66
2022-01-10,Minnesota,46.729553,-94.6859,-24.47
2022-01-10,Missouri,37.964253,-91.831833,-2.92
2022-01-10,Montana,46.879682,-110.362566,0.5
2022-01-10,Nebraska,41.492537,-99.901813,0.07
2022-01-10,New Hampshire,43.193852,-71.572395,-3.45
2022-01-10,New Jersey,40.058324,-74.405661,0.64
2022-01-10,New Mexico,34.97273,-105.032363,2.0
2022-01-10,New York,43.299428,-74.217933,-7.29
2022-01-10,North Carolina,35.759573,-79.0193,7.27
2022-01-10,North Dakota,47.551493,-101.002012,-21.86
2022-01-10,Ohio,40.417287,-82.907123,-6.4
2022-01-10,Oregon,43.804133,-120.554201,-2.08
2022-01-10,Rhode Island,41.580095,-71.477429,-0.18
2022-01-10,South Dakota,43.969515,-99.901813,-6.89
2022-01-10,Texas,31.968599,-99.901813,4.25
2022-01-10,Utah,39.32098,-111.093731,-1.2
2022-01-10,Vermont,44.558803,-72.577841,-8.27
2022-01-10,Virginia,37.431573,-78.656894,4.02
2022-01-10,Washington,47.751074,-120.740139,-5.0
2022-01-10,Wisconsin,43.78444,-88.787868,-18.95
2022-01-11,Alaska,63.588753,-154.493062,-16.66
2022-01-11,Arizona,34.048928,-111.093731,4.31
2022-01-11,California,36.778261,-119.417932,7.2
2022-01-11,Florida,27.664827,-81.515754,17.69
2022-01-11,Georgia,32.157435,-82.907123,6.84
2022-01-11,Hawaii,19.898682,-155.665857,16.91
